Date,lecture,id,country,country_lecture,IFrage1,IFrage2,IFrage3,IFrage4,lotterie1,lotterie2,lotterie3,lotterie4,lotterie5,lotterie6,lotterie7,lotterie8,lotterie9,lotterie10,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12a,II12b,II13,II14,II15,II16,II17,II18,II19,age,gender,studienfach,category.major,nationalitt,category.nat,kultur,andere_kultur,category.culture,cl.culture,Africa,Anglo,Germanic,L.America,L.Europe,E.Europe,Asia,M.East,theta9,theta10,theta,logtheta,riskless_i,risk_d,implicit_i_1year,implicit_i_10year,beta,delta,native.dummy,Econ.dummy,East.West,North.South,GDPcapita,logGDPcapita,inflation.07,real.growthrate.07,Loggrowthrate,Lehman_dummy,GINI_Index,RRP_gains,RRP_loss,strictly_admissible,strictly_nonadmissible,strictly_admissible_dummy,weakly_admissible,weakly_nonadmissible,weakly_admissible_dummy
NA,Beijing UniversityDec08,CN91097,China,China         _Beijing Univers,1,6000,60000,0,100,40,40,200,40,40,20,20,20.8,20,1,2,2,2,2,1,2,3,3,3,3,3,4,2,2,3,4,3,3,4,30,1,physics,Science,Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,0.8320000000000001,0.2,0.516,-0.287350298372789,0.291549665014884,45.4558209608676,59,0.895898683669047,0.021525828,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,-0.0683353683353683,-0.625,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91098,China,China         _Beijing Univers,0,2000,2000,0,10,10,10,100,0,10,10,20,49.92,200,1,1,1,1,3,1,1,1,1,1,3,4,3,2,4,2,4,3,2,4,25,1,physics,Science,Jiangsu,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0,19,19,0.349282847673563,0.05,1,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.925666463166463,-0.729166666666667,NA,1,0,1,NA,1
NA,Beijing UniversityDec08,CN91099,China,China         _Beijing Univers,0,400,2000,0,40,20,20,200,10,100,10,20,41.6,160,1,4,3,3,4,5,2,5,5,2,3,1,4,4,2,3,2,4,2,4,24,1,science,Science,Henan,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.6,1.6320000000000001,0.212720154417842,0.195813174500402,2.34500412380149,3,0.349282847673563,0.298953294,0.836251031,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.592480667480668,-0.729166666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91100,China,China         _Beijing Univers,1,200,2000,0,80,20,60,1000,4,100,20,24,41.6,150,1,2,2,2,3,3,2,1,2,4,3,2,3,3,2,2,4,4,4,4,23,1,science,Science,Innerrmongoli,China,China,,China,Asia,0,0,0,0,0,0,1,0,1.6640000000000001,1.5,1.582,0.199206479161658,0.291549665014884,0.548527365362254,1,0.349282847673563,0.645774833,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.522924297924298,-0.591666666666667,1,NA,1,1,NA,1
NA,Beijing UniversityDec08,CN91101,China,China         _Beijing Univers,1,200,4000,1,20,16,10,20,10,20,30,40,83.2,1000,2,2,1,2,2,3,1,1,3,4,4,3,4,2,3,4,5,3,4,4,20,0,economics,Eco,Zhejiang,China,China,,China,Asia,0,0,0,0,0,0,1,0,3.3280000000000003,10,6.664,0.823734988398731,0.394950793962421,0.433742328873773,1,0.446125549591925,0.697475397,0.716871164,1,1,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,1,41.5,0.719295889295889,-0.354166666666667,1,NA,1,1,NA,1
2008-03-20,Wuhan,CN92,China,China         _Wuhan,1,200,1000,1,80,20,60,2000,4,100,48,60,49.92,200,2,3,1,4,3,3,3,2,2,5,3,1,4,2,3,2,4,2,2,4,21,1,automation,Science,China-Shandon,China,,,"NA",other,0,0,0,0,0,0,0,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.49514652014652,0,1,NA,1,1,NA,1
2008-03-20,Wuhan,CN93,China,China         _Wuhan,0,1000,10100,0,80,50,60,100,4,40,8,10,24.96,200,2,3,1,2,1,4,1,3,3,3,3,3,1,3,2,1,4,2,4,4,21,1,automation,Science,China-Wuhan,China,,,"NA",other,0,0,0,0,0,0,0,0,0.9984000000000001,2,1.4992,0.175859573543703,0.292978382045328,6.73408135732422,9,0.58647099847872,0.129297838,0.773408136,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.506257631257631,-0.833333333333333,1,NA,1,1,NA,1
2008-03-20,Wuhan,CN94,China,China         _Wuhan,1,1000,10000,1,50,20,30,100,10,20,20,20,24.96,200,2,3,3,3,NA,4,3,3,3,3,3,3,4,2,2,4,3,4,4,3,21,1,automation,Science,China-Hubei,China,,,"NA",other,0,0,0,0,0,0,0,0,0.9984000000000001,2,1.4992,0.175859573543703,0.291549665014884,6.74263682681127,9,0.584893192461113,0.129154967,0.774263683,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.613980463980464,-0.625,1,NA,1,1,NA,1
2008-03-20,Wuhan,CN95,China,China         _Wuhan,0,200,1000,0,20,20,10,2000,20,40,10,12,104,200,1,1,4,4,3,2,3,2,4,3,3,2,4,3,2,2,4,2,2,4,20,1,automation,Science,China-Hebei,China,,,"NA",other,0,0,0,0,0,0,0,0,4.16,2,3.08,0.488550716500444,0.195813174500402,0.672502061900747,1,0.258925411794167,0.597906587,0.836251031,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.472629222629223,-0.795833333333333,1,NA,1,1,NA,1
2008-03-20,Wuhan,CN96,China,China         _Wuhan,0,240,1400,0,10,20,10,200,0,40,40,50,24.96,100,1,2,2,2,2,3,2,3,3,4,3,2,4,1,1,3,4,3,4,2,19,1,automation,Science,China-Hubei,China,,,"NA",other,0,0,0,0,0,0,0,0,0.9984000000000001,1,0.9992000000000001,-3.4757463392086e-4,0.216471296762746,0.972919547207437,1.4,0.302005454317468,0.50686304,0.822049811,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.874277574277574,-0.166666666666667,NA,1,0,1,NA,1
2008-03-20,Wuhan,CN97,China,China         _Wuhan,0,600,10000,0,80,60,80,1000,20,160,40,40,10.4,60,1,2,2,1,2,1,1,2,1,2,3,3,2,3,3,2,4,1,5,2,20,1,automation,Science,China-Hunan,China,,,"NA",other,0,0,0,0,0,0,0,0,0.41600000000000004,0.6,0.508,-0.294136287716081,0.366976259529868,3.38924959974325,5,0.584893192461113,0.227829377,0.7315416,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.0664428164428164,-0.25,1,NA,1,1,NA,1
2008-03-20,Wuhan,CN98,China,China         _Wuhan,1,200,100000,1,50,10,40,400,20,40,40,50,49.92,200,2,2,1,2,3,2,2,2,2,2,3,2,3,2,3,2,4,2,3,3,22,1,automation,Science,China-Hebei,China,,,"NA",other,0,0,0,0,0,0,0,0,1.9968000000000001,2,1.9984000000000002,0.30068242103006,0.994736598775028,0.0026386447354525,1,0.99526231496888,0.997368299,0.501319322,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.434350834350834,-0.166666666666667,1,NA,1,1,NA,1
2008-03-20,Wuhan,CN99,China,China         _Wuhan,0,800,10000,1,70,56,64,2000,10,160,40,40,10.4,60,2,4,3,4,1,1,2,2,3,2,3,2,5,4,2,2,4,3,2,4,19,1,automation,Science,China-Sichuan,China,,,"NA",other,0,0,0,0,0,0,0,0,0.41600000000000004,0.6,0.508,-0.294136287716081,0.323972273770046,5.04242260845825,7,0.584893192461113,0.165496534,0.755302826,1,0,NA,NA,5325,1.672412712,1.5,11.4,1.056904851,0,41.5,0.264387464387464,-0.25,1,NA,1,1,NA,1
